X,y
-1.1952829202455686,0
-0.7495488041935428,0
-3.4510351886538366,0
-1.3721595968327147,0
-1.5168011575042888,0
-0.6206020251371714,0
-1.433969302438784,0
-1.0324906577479545,0
-1.1312492159175012,0
-0.6215496986927275,0
-1.6848623635452606,0
-0.27745866132596975,0
-1.9283278221631073,0
-0.9676908144466513,0
-1.0872673884040116,0
0.6416476008704612,0
-2.0122427290715375,0
-0.8840205774245044,0
-1.6139474576548751,0
-2.3244812156912396,0
-0.7567458287965577,0
-2.1655097072886944,0
-1.3833141908592719,0
-0.6285712220518102,0
-0.8210864369281051,0
-1.210880601310016,0
-2.9571558198556662,0
-1.9703726542927955,0
-1.7751422512266837,0
-2.3658311156932434,0
-3.1828697716158048,0
-1.3372469348949945,0
-0.788773420207145,0
-1.8487250722484376,0
-0.6420241187428462,0
-2.775686323337922,0
-2.4194522860016114,0
-1.3575742639294348,0
-1.9272526463365343,0
-0.8744096060326633,0
-1.0432247624425885,0
-1.8630538465650717,0
-2.6958396455890394,0
-1.9694023402027239,0
-1.0192533410940912,0
-0.8346148910272138,0
-1.9232983120441538,0
-3.18733443395803,0
-2.8226996123544024,0
-1.1002257732765635,0
-1.8781625540393896,0
-1.856263971061426,0
-2.4336176800098768,0
-2.450022054910581,0
-0.6596918625426045,0
-1.0655763564541427,0
-2.0941499556967944,0
-1.4278704922861305,0
-1.267323788645296,0
0.10177889132091544,0
-2.523497492621865,0
-1.280003316028235,0
-0.6648887540854215,0
-0.03669710878043819,0
-2.139751532749748,0
-1.889809803155768,0
-0.8648490531855957,0
-2.970806294502658,0
-1.1864861525498047,0
0.4967308916917865,0
-1.0855905667240036,0
-3.632046280731309,0
-2.312941095310326,0
-2.112096799059808,0
-0.4340197692123564,0
-1.6586348370386883,0
-3.174682944704357,0
-1.5537825508183205,0
-1.3697254785271142,0
-1.999295598539152,0
-2.465116762232372,0
0.6284697324351645,0
-0.661510796263655,0
-0.5684269871257559,0
-1.6566378976580904,0
-2.1547876954293903,0
-1.95498348034078,0
-2.777937574319619,0
0.07909125641043491,0
-1.6186383261098825,0
2.806001741706825,1
1.089072769166263,1
1.9287564384616136,1
1.6832344372219061,1
0.13184080075433502,1
3.223665720783297,1
1.1168126788640123,1
0.39295431795651203,1
2.1433267946890444,1
1.4948781332799288,1
1.8375745487989334,1
1.5905849069017455,1
-0.5501721010310225,1
0.6567697297071289,1
0.6218476330712492,1
2.415902542356013,1
1.5306314925944176,1
1.1723269056380392,1
2.038115437003926,1
1.3454943207500996,1
1.2761411831195004,1
1.676573358453711,1
1.5904897816278742,1
4.017474037533921,1
0.6467566494411799,1
0.036557998162996874,1
1.8156050035903406,1
0.7709161622563915,1
-0.6472890297386549,1
0.4375855881404369,1
0.6231392218324118,1
-0.2577283913566313,1
3.629247112028298,1
0.40321442154536036,1
4.405067169240407,1
1.1317510432119695,1
3.2286976444055924,1
1.2547221540578903,1
1.9347660744666186,1
1.3661770354839589,1
1.2618262560253348,1
1.732169889626256,1
1.971538522545139,1
1.655429327668466,1
1.5531553475778674,1
0.7784419664571526,1
1.4027134015865106,1
3.0733549024752422,1
0.7369427903052325,1
2.691142953088865,1
1.9801434033916108,1
2.427438481558181,1
0.389569315585522,1
1.7637172043565195,1
1.207828814196445,1
1.2480226217931145,1
2.971491972993157,1
1.2631497354903158,1
1.7959939896870996,1
-0.25672178247858257,1
3.227350214164185,1
2.363828013698188,1
1.4386756541711527,1
1.1655438276441235,1
2.082655241987707,1
2.6774118889776934,1
3.2439345261677923,1
2.327988176797059,1
1.5665458158592047,1
2.489583934594853,1
2.2823503424176614,1
2.6712470934673194,1
3.3206461576468014,1
-0.07204025565324068,1
0.3279928074051841,1
3.0112284332767216,1
0.8010695714212537,1
1.5327820928762608,1
0.8288597226034189,1
2.655312036106696,1
-0.7912895085981,1
1.5720335732325779,1
3.116209681651207,1
0.9088965748088944,1
-0.08159439945394231,1
1.8683566127006583,1
0.9290563384782055,1
2.5684715559890385,1
1.734400892698696,1
0.6366547352606183,1
